default,student,balance,income
Yes,No,1577.524557,40004.052714
No,No,545.362492,31929.390272
Yes,Yes,1401.524695,19678.542791
No,No,700.35048,32282.442101
No,No,0.0,37228.197092
No,No,664.367142,45631.54106
No,No,538.112664,42627.703907
No,No,521.905058,58230.315634
No,Yes,1163.793285,21284.653003
No,Yes,1032.499476,32715.744458
No,Yes,1432.25731,28243.203998
No,No,437.22633,32599.368852
Yes,No,1823.906497,46192.746376
No,Yes,1084.787689,20208.072189
Yes,Yes,1627.282147,17771.058566
No,No,0.0,32435.667254
No,No,1161.343031,49205.664963
No,No,710.292247,56238.294195
No,No,1231.413007,46548.086639
No,No,1256.652046,39674.324709
No,No,330.668805,43730.958274
No,No,1087.773233,35391.668138
No,No,1003.0663,37351.788355
No,No,1518.505276,22362.93569
No,No,316.122425,51189.912803
No,No,52.606082,45502.817107
No,No,806.853588,39113.944122
No,Yes,896.506848,17378.906228
No,Yes,378.174542,5000.0
No,Yes,928.737311,19946.661855
No,No,999.805523,42013.644009
No,Yes,467.989452,35104.230787
No,Yes,1428.710851,33178.054041
No,No,442.137266,43033.47955
No,Yes,918.644993,22194.113566
No,No,1416.531069,47328.583226
No,No,1086.302556,45232.730667
No,No,1282.663872,29976.661672
Yes,Yes,1924.45233,8374.101587
No,No,733.875885,55057.720294
No,No,1092.618051,50898.94469
No,No,910.13002,43130.671005
No,No,574.801766,38554.596034
No,No,437.403079,47981.760513
No,No,934.66079,26669.853059
No,No,657.739315,47179.378475
No,No,656.648368,44354.41994
No,Yes,543.897884,34444.019446
No,Yes,561.625217,22671.106994
No,No,319.869078,62360.732627
No,No,182.884301,42902.508411
No,No,984.482079,39811.218552
No,Yes,1720.110654,33123.798744
No,Yes,1222.303315,25137.496627
No,No,1286.837476,29900.925656
No,Yes,1091.200407,29810.647353
No,No,276.585304,37845.711572
No,No,932.087231,53917.177321
No,No,1231.581273,26944.872357
Yes,No,1996.184344,40548.253905
No,No,618.720306,49312.523212
No,No,691.720967,33815.125605
No,Yes,642.959862,23113.048806
No,No,1275.828684,39903.685283
No,Yes,647.566343,17882.714417
No,No,881.807589,44724.192605
No,No,760.779557,47666.901502
No,No,1324.315794,47767.616711
No,No,1608.665579,36000.247025
No,No,781.084936,57248.826327
No,No,525.701712,51030.757783
No,Yes,506.459462,16750.498108
No,Yes,948.403188,9783.660565
No,No,1035.591733,38448.268611
No,No,1054.74638,43637.10354
No,No,1339.12354,41107.795511
No,No,1145.654803,39817.716533
No,No,372.585501,43259.258109
No,Yes,6.779192,9777.362651
No,No,1011.732515,38963.685235
No,No,377.600393,42126.762843
No,No,1400.021684,37836.998376
No,No,181.922025,38780.951139
No,No,869.352636,29391.446162
Yes,No,1426.582984,46420.449573
No,No,385.627179,45054.411854
No,No,1303.269618,37769.550411
No,No,219.99273,34477.117084
No,No,1077.844685,45656.3123
No,No,435.208354,55030.381817
No,Yes,1352.45588,17977.765444
No,No,696.822408,32054.962849
No,No,689.667052,47258.50014
No,No,507.169229,49764.511676
No,No,1039.241208,41884.751724
No,Yes,1434.539532,27816.648406
No,No,753.686106,34155.279348
No,No,756.350705,43349.785359
No,No,536.657262,54755.361093
No,No,335.909046,28237.428747
No,No,1066.659913,35465.449667
No,No,1525.493386,38523.053335
No,No,795.404788,48541.633583
No,No,1324.538728,55167.719268
No,No,457.793519,53451.031944
No,No,1190.007133,47320.114837
Yes,Yes,2026.586418,5000.0
No,No,341.517441,45082.380351
No,No,834.192584,30239.145211
No,Yes,1292.254741,24491.903103
No,No,282.214647,30846.137789
No,Yes,656.622944,15357.897304
No,No,1255.455714,53291.230815
Yes,No,1665.768587,22794.411234
No,No,411.169481,43103.072999
No,No,805.173422,47379.422567
No,No,6.937301,47752.983698
No,No,239.633555,35163.464277
No,No,937.302008,49684.109319
No,No,1118.850285,36275.859315
No,No,1162.577109,40597.886234
No,Yes,651.416038,39053.318587
No,Yes,662.539079,27199.595075
No,No,51.842358,39441.598028
No,No,583.885038,38677.591976
No,No,262.755905,38527.766877
No,No,478.290085,36695.612188
No,No,1355.28125,35184.545354
Yes,Yes,1663.228338,25393.039425
No,Yes,707.301261,11808.961946
No,No,1101.020405,27073.322879
No,Yes,262.253241,16750.170012
No,No,1634.114501,33660.077093
Yes,No,1450.780104,33561.193433
No,No,1490.357236,50108.913265
No,Yes,540.752837,14395.637938
No,No,896.463091,40728.827512
No,Yes,752.982117,16119.033632
No,No,1316.761546,37725.167155
No,No,560.182369,60213.018425
No,No,191.078816,50491.063362
No,Yes,456.654724,5000.0
No,No,641.573878,44579.09012
No,Yes,776.898918,15737.010427
No,Yes,1024.454274,34006.49168
No,Yes,818.034809,25329.235541
No,No,481.768746,40171.287135
No,No,1099.685501,30649.812027
No,Yes,736.732889,20759.596463
No,No,197.417025,47030.146019
No,Yes,1133.157359,36112.110238
No,No,0.0,31009.501501
No,No,0.0,34282.069986
No,Yes,478.611636,24418.453502
No,No,966.213066,38129.745371
No,No,363.665281,49389.947223
No,No,1204.991454,45926.782487
No,Yes,1878.592892,6460.199188
No,Yes,866.71382,20294.460779
No,No,1292.486378,43742.808467
No,Yes,612.507326,15152.867917
No,No,877.430793,45672.707512
No,No,772.286555,28442.925368
No,No,1044.067427,41364.491931
No,No,370.615505,46407.468417
No,No,50.175595,50967.409923
No,No,806.144291,39805.964046
No,No,78.813718,33381.019012
No,No,497.676689,43311.934833
No,No,1369.318823,48836.591722
No,No,462.666773,44875.448831
No,No,1048.949674,20234.298544
No,No,423.332842,37942.409189
No,No,881.944793,43770.41376
No,No,760.234301,40328.712401
No,Yes,339.413495,25733.654894
No,Yes,1110.800868,19131.241172
No,No,958.40914,35727.164866
No,Yes,1017.654829,18589.441699
No,Yes,773.631958,20383.292002
No,No,1035.400339,48100.899074
No,No,700.936358,59018.572663
No,No,326.513409,34986.293132
No,No,1035.577259,46685.867013
No,No,231.065536,32103.347865
No,No,43.382693,35742.575737
Yes,Yes,1690.296827,14777.999707
Yes,No,1664.754603,36503.177317
No,Yes,1202.888353,47379.204702
No,No,506.516852,44127.498104
No,No,973.833832,31587.35412
No,No,370.816825,45343.145352
No,No,410.151656,32202.54896
No,Yes,95.457824,9530.740964
No,No,1200.062723,54175.207395
No,No,994.852531,57424.849717
No,Yes,881.80135,23252.867082
No,Yes,1031.180676,13382.621109
No,No,1179.947575,35159.629502
No,Yes,1365.655567,5000.0
No,No,1085.660993,37512.560412
No,No,612.083472,39736.817275
No,Yes,1367.09646,22035.288366
No,No,925.625706,52522.242124
No,No,188.475187,49137.711773
No,No,896.248075,43997.195716
No,No,181.409393,49118.047701
No,No,1041.677885,45446.359688
No,No,742.879622,52195.845503
No,No,459.879769,41602.253645
No,No,574.900275,38329.287994
No,No,190.94127,32490.35076
No,No,204.345282,48151.218469
No,No,1043.132167,43136.854052
No,No,1246.060644,47109.852931
No,Yes,0.0,23534.372668
No,No,1137.162149,60597.503214
No,No,1331.774214,64415.532075
No,No,1211.199743,53907.905922
No,Yes,1303.394151,21390.812692
No,No,1279.679582,38972.140372
No,Yes,1054.540748,12701.71061
No,No,899.200656,33154.464314
No,No,1348.16745,51466.604076
No,No,1140.918327,26261.938673
Yes,Yes,2235.462604,11001.621204
No,Yes,1202.769544,35673.604194
No,No,664.037845,25392.190797
No,No,773.341647,41592.145651
No,Yes,941.260261,20295.401703
No,No,496.826395,46801.573684
No,No,1103.885193,54803.202524
No,No,158.501288,50397.53015
No,No,713.053937,27516.141256
No,No,633.187713,34976.59102
No,No,1625.079418,49237.128025
No,No,448.254711,44286.625932
No,No,1390.000097,35870.334918
No,Yes,631.504431,10087.54795
No,Yes,999.347364,15805.15073
No,No,296.684374,28893.237373
No,No,538.404311,26614.408981
No,No,860.137276,42399.179708
No,No,1229.375885,40810.371817
No,Yes,783.43496,22510.456235
No,Yes,1051.350988,27762.305966
No,No,442.123991,47357.546922
No,No,417.068898,67098.994861
No,Yes,1154.879166,24914.025365
No,No,497.251068,48663.19621
No,Yes,1842.099247,29885.166061
No,Yes,1166.467472,18736.259169
No,Yes,194.440181,35373.27657
No,No,651.422197,44537.426138
No,No,1252.07761,41755.976943
No,No,1273.007562,35360.642054
Yes,Yes,2326.080135,12179.881689
No,Yes,1270.6247,25500.140907
No,No,435.07883,55330.059888
No,No,1544.139301,26515.872661
No,No,320.404283,46813.773993
No,No,438.205911,41056.543756
No,No,683.537137,62651.883733
No,No,332.945397,31785.394511
No,Yes,1178.64631,29224.855143
No,Yes,1111.521364,11609.130994
No,Yes,1262.426452,12284.005883
No,No,1336.032858,38844.346222
No,No,701.696834,43757.865915
No,No,1002.060839,40704.497552
No,Yes,1156.787565,6993.040013
No,Yes,1044.454603,29296.141207
No,No,1039.049813,58033.385253
No,No,69.116875,30566.51202
No,Yes,1026.731526,25838.281004
No,No,219.252442,68022.01918
No,No,882.099971,44994.591586
No,No,402.042375,60679.262459
No,No,556.914425,29855.451852
No,No,762.503777,47783.428511
No,Yes,704.016532,14245.743132
No,No,15.150312,52281.566538
No,No,530.943755,46801.221426
No,No,675.252168,45105.868595
No,Yes,969.152018,20424.223261
No,No,576.302885,55359.062084
No,No,956.918556,42561.918027
No,No,914.823349,25194.822681
No,No,660.15013,54386.808858
No,Yes,1528.407652,22619.590318
No,No,102.137822,56788.223611
No,No,778.606345,35713.612606
No,Yes,1352.858911,15450.538432
No,No,0.0,50945.817942
No,Yes,1334.198309,31048.70867
No,Yes,1424.509902,20975.63195
No,Yes,883.026876,36026.848208
No,No,561.043576,58164.539688
No,No,678.05543,28608.9187
No,No,135.572107,36103.81325
No,Yes,694.460489,33394.007064
No,Yes,1271.794353,15139.115608
No,No,622.674994,20548.630093
No,No,887.151228,57876.168545
No,No,916.565182,48098.79751
No,No,796.383027,45335.474368
No,Yes,376.879981,19247.155997
No,Yes,0.0,15258.666483
No,No,517.574621,42363.196423
No,Yes,1358.519193,24124.356419
Yes,Yes,1546.971101,21163.048307
No,No,1364.412223,21947.065945
No,No,1225.012798,41249.846964
No,No,366.531288,48895.053759
No,Yes,0.0,10360.957765
No,Yes,984.791871,28102.704489
No,Yes,1114.741566,32535.075485
No,Yes,1133.56585,7882.409532
No,No,155.793935,44882.565941
No,No,1138.216801,56759.136417
No,Yes,1382.368115,21140.566596
No,No,744.99298,34663.640746
No,No,987.450687,45667.947269
No,No,1081.431189,45106.905004
No,No,0.0,56540.589147
No,No,672.50618,39584.69962
No,No,959.060772,67704.50977
No,No,755.726858,47361.11418
No,No,0.0,44579.761127
No,Yes,720.889395,28028.556856
No,Yes,675.316154,20271.137056
No,No,857.717421,44829.586889
No,Yes,725.158965,19331.281717
No,No,1263.600812,56235.854757
No,No,19.505265,40228.727552
No,Yes,1048.658765,34517.626851
No,No,828.257897,40841.808181
No,No,164.72493,43211.288687
No,No,1347.126525,40966.903388
No,No,658.761391,46917.665198
No,No,1161.604884,43083.455829
No,Yes,976.47206,24338.982424
No,No,403.922291,30742.092588
No,Yes,576.203486,18648.489173
No,Yes,699.943984,22017.360695
No,No,132.662773,51992.357073
No,Yes,1370.052515,25847.873915
No,No,835.946387,23311.441162
No,No,1085.023483,42834.101323
No,No,732.997853,32129.500906
No,No,1669.379115,48228.540293
No,Yes,414.461445,33800.343072
No,Yes,803.55416,17842.788971
No,No,1232.824778,46460.479554
No,No,592.595476,51355.032046
No,Yes,1183.025906,5811.946838
No,Yes,963.541363,31938.108878
No,No,934.64966,47334.146588
No,No,0.0,54619.364503
No,No,671.109552,46171.608544
No,No,875.374889,46663.07037
No,No,1119.470608,47748.636095
No,No,1081.461706,44075.650242
No,No,0.0,39550.973808
No,No,964.132571,29901.849938
No,No,962.971713,63033.088011
No,No,445.592721,44487.266777
No,No,979.058236,39300.077847
No,No,1343.529567,50278.719829
No,No,5.407967,50567.222213
No,No,1109.517983,50365.993221
Yes,Yes,1535.389511,7197.779851
No,Yes,353.296894,25604.053988
No,No,740.39997,33747.614373
No,No,1024.258199,38546.308964
No,Yes,878.645194,7925.20622
No,Yes,461.306055,22410.997893
No,No,1686.466201,52374.127814
No,Yes,664.987169,26149.760931
Yes,Yes,1893.564829,10808.720081
No,No,1170.819084,32258.599286
Yes,No,1475.736559,48776.205982
No,Yes,488.76884,5000.0
No,No,546.224345,41767.184406
No,No,748.526086,45555.748398
No,Yes,244.38972,28992.682336
Yes,No,2055.250769,27248.248989
No,No,767.364003,27738.557585
No,Yes,475.925226,5000.0
No,Yes,1146.32045,28345.585008
No,No,1621.189989,35299.28694
No,No,807.650156,23476.085158
No,No,1218.420416,49880.8932
No,No,398.815953,53437.118507
No,No,480.839679,68375.767852
No,No,825.343733,36324.948609
No,No,499.622027,43605.973514
No,No,1203.603152,30607.56704
No,No,415.26864,46907.724675
No,No,1440.930427,46235.436653
No,No,386.690611,39842.725985
No,No,974.502679,43798.671462
No,No,933.503822,35241.803947
No,Yes,1216.153947,15141.553681
No,No,678.661079,51632.487506
No,Yes,1362.246536,5000.0
No,No,827.207384,38547.349377
No,No,1498.685325,47953.540255
No,No,1161.883257,56023.443918
No,Yes,1046.694262,17469.429449
No,No,186.779035,43643.699099
No,No,571.922235,40915.513777
No,No,426.190894,25560.391584
Yes,Yes,1693.859062,25594.509481
No,No,593.143047,32754.755519
No,Yes,816.193813,39711.211775
No,Yes,1048.040349,30264.759287
No,Yes,804.630618,16533.425072
No,No,376.079642,30680.822744
No,No,1263.384985,31844.216801
No,Yes,208.507679,18414.554549
No,Yes,793.528057,11884.172645
No,No,0.0,52257.383346
No,Yes,1043.384938,8012.199731
No,Yes,1183.59167,34738.477627
No,No,954.089363,39711.478662
No,Yes,550.789163,16405.384324
No,Yes,311.15788,14567.640662
No,No,305.010432,33130.909186
No,Yes,326.172173,17172.54827
No,No,951.886115,22176.372094
No,No,492.325972,28952.48213
No,No,751.944819,56665.411972
No,Yes,361.516217,14652.188327
No,Yes,837.603826,23632.548243
No,No,735.636603,44277.83777
No,Yes,1282.51432,17089.240916
No,No,818.90812,44533.091729
No,No,896.64059,24599.356929
No,No,375.057815,32236.226193
No,Yes,827.408742,8069.389465
No,No,1238.96517,33190.340409
No,No,1431.704084,37495.473881
No,No,1530.645495,36199.140996
No,No,467.364641,48395.727355
No,No,1442.414406,39746.339551
No,No,381.784876,47526.35629
No,No,914.836084,49805.836396
No,Yes,1496.497137,26303.858889
No,No,239.304235,37395.362064
No,No,639.616519,39942.996522
No,No,752.370092,29724.622751
No,No,898.235892,32492.948625
No,No,0.0,51993.175184
No,No,448.260439,56545.78494
No,No,346.045517,51830.881602
No,No,468.418352,43678.639603
No,No,1556.961739,58129.250255
No,No,255.380028,30552.199212
No,Yes,844.216355,20979.856555
No,No,1152.261994,37768.761724
No,Yes,1057.75628,20405.964209
No,Yes,0.0,23186.903068
No,Yes,868.824341,14147.868603
No,No,1355.278448,45132.833769
No,Yes,1532.761451,13543.231842
No,No,256.435161,42178.482804
No,No,539.705232,26733.213584
No,No,1284.558616,31860.406572
No,No,1038.892298,49786.651531
No,No,591.922533,23552.134139
No,No,564.172451,43333.40815
No,No,682.38619,50507.515211
No,No,1029.082865,50580.887775
No,No,641.628117,51784.939354
No,No,626.760163,56071.872348
No,No,480.714057,53248.677023
No,Yes,474.697672,22722.432164
No,Yes,431.557037,8903.421981
No,No,994.678126,60203.731265
No,No,787.635315,45896.346064
No,No,1034.294987,34999.544052
No,No,663.290388,55860.656179
No,Yes,374.509752,33443.756641
No,No,1115.000268,47772.086453
No,No,644.105104,32256.393587
No,Yes,944.079384,28071.515636
No,No,868.210065,29970.231804
No,No,382.686347,36719.010331
No,No,644.62315,33712.752796
No,Yes,1377.666214,8820.226012
No,No,234.598945,27754.304345
No,No,972.192701,49940.373677
No,No,823.852072,37635.998614
No,No,852.31636,32002.266455
No,No,517.953886,42484.082179
No,No,868.307575,45689.603813
No,Yes,765.844877,20095.627095
No,Yes,879.491959,24834.925786
No,No,860.41699,50780.515907
No,Yes,1112.805374,5000.0
No,Yes,264.774622,25870.08701
No,No,1767.141459,48317.030127
No,Yes,695.321523,13891.761719
No,No,0.0,35897.596519
No,No,792.264111,38522.985096
No,No,209.065838,39146.597297
No,No,107.267446,26455.075323
No,No,348.17166,27632.33278
No,No,729.453352,58008.220765
No,No,353.693773,30285.296637
No,No,1040.917401,37916.285108
No,No,1255.03326,48948.764741
No,No,194.206008,39498.982986
No,No,36.235778,35033.341015
No,No,363.708881,53790.440851
No,Yes,1408.688204,36698.096427
Yes,No,1552.418706,26316.320157
No,No,682.014489,54619.309932
Yes,Yes,1624.921435,28800.23727
No,No,651.732271,26197.153354
No,No,523.331563,38588.920352
No,No,240.089639,48682.916335
No,No,308.774634,39175.741529
No,No,936.263647,40156.295704
No,No,658.023627,53831.012175
No,No,863.676436,65956.296779
No,No,1235.393485,64008.904343
No,No,837.561995,43392.626434
No,Yes,893.389635,13071.429096
No,No,222.984882,45077.834352
No,No,772.660297,38997.196543
No,No,954.790848,42221.931639
No,No,911.30379,47394.601937
No,No,806.29578,33899.326651
No,No,979.837713,49671.319891
No,No,635.521269,50192.193317
No,Yes,1094.127465,9303.565182
No,Yes,1218.38576,32196.390769
No,No,619.427053,39807.583587
No,No,903.188165,34964.336777
No,No,919.770863,51309.385718
No,Yes,1065.861269,7722.050197
No,No,698.341831,38887.583184
No,No,597.258298,19892.646438
No,Yes,422.200441,15423.592703
No,Yes,639.511224,18618.486989
No,Yes,1037.025873,40760.050595
No,Yes,1401.2202,23284.888487
No,No,931.275032,55592.273967
Yes,Yes,1932.221753,21769.79617
No,No,673.168537,60440.985752
No,No,333.521704,25171.40462
No,No,817.535476,38915.139933
No,Yes,1133.47168,37544.245124
No,Yes,1205.059052,13777.177054
No,No,1547.216324,57791.308456
No,No,848.54314,47850.696606
No,Yes,870.439989,38128.025759
No,Yes,613.698871,21072.029516
No,No,1063.006979,53043.680753
No,Yes,1742.508572,21767.261895
No,No,1376.332013,48212.109759
Yes,Yes,1663.692081,12777.383899
No,No,355.957626,37436.43981
No,No,842.506141,36875.882802
No,No,582.837363,50649.15524
No,No,288.488041,23883.568308
No,No,961.709698,50725.963752
No,No,160.50836,47227.564362
No,Yes,1000.305806,35629.804863
No,No,1370.182933,48303.714885
No,No,1033.182746,29739.952572
No,No,1305.022608,44715.542154
No,No,587.001493,39055.05987
No,No,611.097335,53488.946207
No,No,193.342913,40279.229215
No,Yes,0.0,13107.272649
No,No,0.0,52168.61116
No,No,1292.583971,45020.236832
No,Yes,687.967691,14523.647701
No,No,1316.776256,52299.080071
No,No,0.0,33388.202407
No,Yes,1100.004989,30615.157906
No,No,364.866543,42308.595471
No,Yes,744.218646,11230.562876
No,Yes,995.345945,18315.180657
No,No,1134.031483,50226.604881
No,No,269.753578,37864.599651
No,No,821.925946,34579.903057
No,No,1027.515678,36329.050006
No,No,360.704378,56776.689595
No,No,155.752507,36492.925774
No,No,188.64933,33779.162942
No,No,1235.243155,31234.406129
No,No,1340.536479,33854.250255
No,Yes,976.920819,25066.030774
No,No,1177.223547,31509.322041
No,No,289.527358,41876.869507
No,No,969.899388,29930.739352
No,No,338.322362,43638.516445
No,No,947.348967,39940.075296
No,No,208.284282,54897.740767
No,No,1030.557021,35650.424014
No,No,214.211777,63438.217836
No,Yes,1038.168533,8458.780934
No,No,1237.40403,52990.992627
No,No,742.140229,39284.42519
No,Yes,418.042781,11630.069975
No,Yes,785.277504,9312.049632
No,No,182.391387,28098.978467
No,No,1529.107456,30537.588758
Yes,No,1463.701353,26574.060175
No,No,464.982303,36336.594737
No,No,1068.984099,41459.822655
No,No,1337.805683,45360.506312
No,No,544.227468,46761.118346
No,Yes,908.24269,7666.090166
No,Yes,490.414832,9084.744154
No,Yes,783.127829,15263.590453
Yes,Yes,1393.046029,10828.435139
No,No,316.541293,26046.367613
